PetID,AdoptionSpeed,LinearSVC,Logistic,Kneighbors,Decisiontree,RF,xgboost
eb4dde79e,1,2,2,2,1,0,1
38e3b6744,1,1,1,1,2,1,1
3ccdd1a98,4,2,2,4,4,4,1
326a3c785,3,3,2,2,1,3,3
014ce5783,2,1,1,1,1,2,1
fbae7b0d5,1,2,2,1,1,1,1
eddccf6ff,4,2,2,2,4,4,4
a669b77aa,2,2,2,2,2,2,2
0f012474b,2,4,4,1,4,4,4
9c8459c74,2,2,2,1,2,2,2
5dddf96e8,4,2,2,2,2,4,4
53561f52b,4,2,2,1,4,4,4
8b56fecb8,0,1,1,1,3,0,0
aded1fafc,2,2,2,1,2,2,2
675a05fed,2,2,2,2,2,2,2
7ed14130d,3,2,2,3,3,3,3
e92d3d4cf,2,2,2,2,2,2,1
1ce555db8,1,1,1,1,1,1,1
ed6e38af6,1,2,2,2,2,1,2
32bc0b4fa,4,4,4,1,2,4,4
1326c53f9,3,4,4,1,3,3,3
8cd1d06ab,4,4,4,4,4,4,4
81301773,3,3,3,2,3,3,3
38e87cee8,4,2,2,2,1,4,4
155d18f5f,3,1,2,1,2,3,2
17c4b0394,4,4,4,4,4,4,4
0b8e1dd80,4,2,2,4,3,4,4
e2c365994,3,3,3,1,3,3,1
1e85c2b18,3,3,3,3,3,3,3
c3750cec1,4,4,4,2,4,4,4
96cf0efdb,4,1,2,1,3,4,1
751412a89,4,2,3,2,4,4,3
084b7e7eb,3,3,3,3,3,3,3
bb2e480f4,4,4,4,4,4,4,4
2e3bec724,3,3,3,3,3,3,3
bb9ef04d1,2,1,2,1,1,2,4
0ab4214b4,1,2,2,1,1,1,2
bed78eb25,2,2,2,2,2,2,2
8ba1009c6,4,2,4,4,4,1,2
aa7dc1913,4,2,2,1,2,2,2
235a61374,3,4,2,1,3,3,3
b0cc3078c,1,2,4,1,1,1,1
da928b2cd,4,2,2,4,4,4,4
e2bcb9213,3,3,3,3,3,3,3
0286dd665,1,2,2,1,1,1,2
0cf645af3,1,2,1,1,1,1,1
ea853814a,3,1,1,1,3,3,3
01c7411ef,4,2,2,4,4,4,4
1d9604897,2,4,4,1,2,2,2
b440a9cf1,4,4,4,1,3,4,2
e40368c38,2,4,2,2,2,2,2
15b27df66,2,2,4,2,4,2,2
b686d33cd,2,4,3,3,2,2,2
cef75bfab,3,2,2,3,3,3,1
d0c943132,3,4,4,4,3,4,4
baf95d8dd,1,4,4,1,1,1,2
45a59c4e9,3,2,2,1,2,3,3
1e8187711,1,1,1,2,4,1,1
b47b947be,4,4,4,4,2,4,4
dbf8ba091,2,2,2,1,2,2,2
c24017264,2,1,1,1,2,2,2
829ba7bfc,3,3,3,3,1,3,3
e54866fe5,2,2,2,2,2,2,2
3639e2409,0,4,4,0,1,0,2
30f92e1ab,4,2,2,4,4,4,4
5d53d4bfb,4,4,4,4,4,4,4
a5a240214,4,4,4,4,4,4,4
8d676283f,2,2,2,4,2,2,2
6f94c942b,1,2,2,1,1,1,1
7975df564,2,4,4,2,2,2,2
1ce37d745,4,2,2,4,4,4,3
3eaae43f3,1,3,1,1,1,1,1
0806f9e3f,3,4,4,3,4,3,4
310045474,3,3,3,3,4,3,4
48615e613,1,1,1,1,1,1,1
57ffecfd8,2,4,4,2,2,2,2
8a3c86cde,2,2,2,3,2,2,2
1b945f406,4,1,1,1,4,1,1
78a99e7a9,1,2,2,1,1,1,1
10f1688d4,2,2,2,2,2,2,2
af1125994,3,2,2,2,3,3,2
b64307878,4,2,1,1,1,2,2
08aad5787,1,2,2,4,2,1,1
0fa63169f,4,4,4,4,4,4,4
7ec0fc838,1,1,1,1,2,1,1
1a47d1c94,4,4,4,2,4,4,4
ba021efa9,2,1,1,1,2,2,2
b0aaffcc6,2,4,4,1,2,2,4
4f34d790b,4,1,4,2,2,4,4
00b00d5c1,2,1,4,1,2,2,2
406528ab5,4,4,4,4,1,4,4
e418eb448,1,1,1,1,1,1,1
cdfa0548e,1,1,3,1,3,1,2
63e388a8e,1,2,2,1,3,1,1
b60a4eb5e,2,4,4,1,1,2,4
8420d063a,3,2,2,2,2,3,2
91f87fa27,3,4,4,3,1,3,3
5c1890dc7,2,4,4,2,2,2,2
e442c149f,2,2,3,2,2,2,2
66409739c,2,1,2,2,1,2,2
d02baef01,2,4,4,2,2,4,4
802798c57,4,2,2,3,2,1,1
8a030b8f0,2,2,2,2,2,2,2
56c329fdf,4,2,4,4,4,4,4
bbd898405,2,2,1,0,2,2,2
cdb4a7a7d,1,4,4,1,4,4,4
2e829ee7c,1,4,4,1,2,1,1
4f66fa0c3,4,4,4,4,4,4,4
cc515ec8c,2,4,4,2,2,2,4
d38fca349,3,3,1,3,3,3,3
9f341e7af,2,2,2,2,2,2,2
9e046289f,3,2,2,0,3,3,2
d5cf1c802,2,2,1,1,2,2,2
1117a135d,4,4,3,4,4,4,4
a99968c35,1,2,2,2,4,1,1
85d242c14,1,3,2,1,1,1,1
647284f19,4,4,4,4,4,4,4
fc948a166,1,4,4,1,1,1,1
ddfea1140,2,3,3,1,4,2,2
1eeb4ea81,2,4,4,2,2,4,4
605d07d33,2,1,2,1,2,2,4
113926f03,4,1,1,4,4,4,4
fad223ef5,3,2,2,3,1,3,2
968c82e07,1,2,4,2,4,1,4
bb61d1c46,2,2,2,2,1,2,2
2e12f4152,3,1,3,3,4,3,3
f5c803412,1,2,3,1,1,1,2
79db05f63,2,2,2,2,2,2,2
18bc7bf4d,4,2,2,4,4,4,4
771156bfd,3,4,4,3,3,3,3
82563b26e,1,4,4,1,1,1,1
d6bd8b0f6,3,1,3,3,3,3,3
b4835265a,4,4,4,4,4,4,4
0e7ca23c9,3,4,4,2,2,3,3
ba392c802,3,4,2,3,4,3,3
631a6a27e,2,0,2,2,2,2,2
9252b5dc8,4,4,4,1,2,4,4
0597b1859,3,2,4,3,3,3,4
fe86005a1,2,2,1,2,1,2,2
5906e36c5,1,2,2,1,1,1,1
b5475edf9,3,4,4,2,3,3,2
bf22b5a35,3,4,4,2,3,3,3
da1e7c53d,1,3,3,1,1,1,1
4f10d4a75,1,3,3,1,1,1,1
d96987111,1,2,1,1,1,1,1
f87c02978,1,1,2,0,2,1,1
a4de6ea51,1,4,4,1,3,1,2
c33220375,2,3,2,2,2,2,1
fe3d33ae1,2,1,4,1,1,1,1
a02551367,3,2,3,3,4,3,3
d181cbafa,3,1,1,3,3,3,3
2.21E+07,2,1,1,2,2,2,2
de43c6ce5,2,2,2,2,2,2,2
9197674f9,1,2,2,1,1,1,4
adc51c1a7,2,2,2,2,2,2,2
5ffd4e822,2,2,2,2,2,2,2
4133ec13c,3,2,2,2,3,3,3
d73e917de,4,4,4,4,4,4,4
acf573d1c,3,1,1,1,1,3,1
5adb4e661,3,3,3,3,3,3,3
39adf62b4,1,1,1,1,1,1,1
477d22816,1,2,2,1,1,1,1
aca9ddee7,3,2,2,2,2,3,2
08710204e,3,4,4,1,3,3,3
f557e9262,4,4,4,4,2,4,4
c9206bc13,2,2,2,2,2,2,2
169fc07e1,1,1,1,1,1,1,1
d6335be38,2,2,2,2,1,2,2
18e41c818,2,1,1,2,1,2,2
25e0e0edf,3,4,2,1,3,3,3
ed5c2d9dd,2,2,2,2,2,2,2
1c3f75c04,2,4,2,2,1,2,2
c3b89c2e8,4,4,4,1,4,4,4
07a3f2bd1,3,1,2,3,3,3,4
4b0662306,2,4,4,1,2,2,4
8bc346340,2,4,4,2,2,2,2
74f16e441,3,2,2,3,3,3,1
e808828dc,2,1,1,2,2,2,1
ed5b8276f,1,2,2,2,1,1,1
dcb42ee1e,2,4,2,2,4,2,2
148686ce8,4,1,2,3,2,4,4
82a97cd8d,4,2,2,4,4,4,4
cfd57abde,2,2,2,2,3,2,2
cd2fd9be8,4,4,4,2,4,4,4
81c4d25d6,2,4,4,2,4,2,2
bfe061b7e,1,4,4,1,4,1,1
8da3d6fc5,1,2,2,0,1,1,1
885c668e4,3,4,4,1,1,1,1
c13da6b92,3,3,3,3,3,3,3
67ba0fe06,4,4,4,4,4,4,4
a29dba165,0,1,1,0,2,0,3
db61b1f31,1,4,4,1,1,1,2
8dfe71419,1,1,1,0,1,1,1
3c778df64,4,2,2,1,4,4,4
ace3a3299,3,2,1,0,4,3,3
530b7bcec,4,3,3,4,4,4,4
3f0c30d12,4,4,4,4,4,4,4
865619d53,3,2,2,3,3,3,2
1bea097f1,2,4,4,2,2,1,2
7c542e43e,3,3,2,3,3,3,3
c55e9baaf,1,1,1,1,1,1,1
22d381889,3,2,2,3,3,3,3
3268dcfd0,3,4,4,1,2,3,4
5a299988c,3,2,4,0,4,4,4
c8be7beff,1,2,2,1,3,1,2
57abbd25f,4,2,2,1,4,4,1
27830acaa,4,2,4,3,4,4,4
3fbc3fa12,3,4,4,3,3,3,2
9e5011264,4,2,1,2,3,1,4
e9dbf1095,1,2,2,1,1,1,1
a7df878ea,3,2,1,1,3,3,3
e08c4940e,2,2,4,2,2,2,4
c09a67b3a,2,1,1,2,2,2,4
f43a68579,4,4,4,4,4,4,4
d26ebd584,3,1,1,3,3,3,3
1883fea05,4,4,4,1,1,4,4
136f22028,2,1,1,2,1,2,2
c670993fc,1,1,2,1,2,1,1
f81264ec6,2,4,4,2,4,2,4
141a53bee,4,4,4,4,4,4,4
717b573f8,2,1,1,1,1,2,1
b543331f4,4,2,2,3,4,4,4
82530d72e,3,2,2,3,3,3,3
600049d8e,2,1,1,0,4,4,4
54e7cfcc5,2,1,1,2,2,2,2
5ecd80dba,1,2,2,1,1,1,2
1250404cf,4,1,1,1,4,4,4
7f434b444,2,1,1,2,4,2,2
ea9d28227,2,2,2,2,4,2,2
9f0635623,3,4,4,2,2,4,4
dd065921b,2,1,2,2,2,2,1
3b5a8db4f,4,4,2,1,1,2,2
07227963b,2,2,2,1,1,2,2
dd056b65a,4,2,4,1,3,4,4
45cb60190,4,2,2,4,4,4,4
35992662,3,2,2,3,3,3,3
bf42a225d,2,4,4,2,1,2,2
e0cbab08b,0,4,4,0,4,0,4
5ac0ddea0,3,3,4,4,3,3,4
86f4297b4,3,3,2,1,3,3,3
35bbdb5fd,1,4,2,1,1,1,2
169e5aef1,3,2,2,1,3,3,4
76042f693,1,1,1,1,2,1,1
807ba246d,3,4,4,3,4,3,4
b7c0b9180,1,1,4,1,2,1,1
fcdfc6cdd,4,4,1,1,4,4,4
765bd139e,1,3,3,3,1,3,3
a342f6a85,2,4,4,2,2,2,2
bb817b755,3,4,4,4,3,3,3
7117385a0,2,1,1,2,2,2,2
2.39E+250,4,2,2,1,3,4,2
e56dc823a,3,4,4,2,3,3,3
fee5e43b2,3,2,1,2,1,3,3
2bd8e5830,4,1,2,2,3,1,1
672e80119,4,2,1,4,3,4,2
458e8f61c,4,2,3,4,4,4,4
22a0baf52,4,2,2,4,4,4,4
98231df17,4,4,4,4,4,4,4
4bb09fefb,4,4,4,4,4,4,4
0bd394ec8,4,4,1,4,4,4,4
2bf49ebb9,2,2,1,2,2,2,1
7697109cd,4,4,4,1,4,4,4
bcd23d8c3,3,2,1,3,3,3,1
982ffd67f,1,1,1,2,1,1,2
41be30895,1,4,4,1,1,1,1
58ee93558,4,4,4,4,4,4,4
f28c8090d,3,2,4,3,1,3,3
133234595,4,2,4,4,4,4,4
2485efd0a,4,4,4,3,3,4,4
a21f5e84b,1,2,2,0,1,1,1
bf6cde86f,2,2,2,1,2,2,2
4fdebca57,2,2,2,3,3,2,2
9ca31b395,3,1,2,1,3,3,2
46e25aa2b,1,2,2,1,2,1,2
b8c1f4d0a,4,2,1,4,1,4,4
d1f4e3174,3,4,4,3,1,3,4
58a414b45,1,4,1,1,1,1,1
75642f3e5,3,1,1,3,3,3,3
b5b7de4bd,4,2,1,4,4,4,4
86d20d7e4,0,2,2,2,2,0,1
39444f259,2,2,2,1,2,2,2
1d867b8ee,4,4,4,0,4,4,4
0a2073b86,3,2,2,1,4,3,2
b991a694f,4,2,2,1,3,2,2
2fbf2cb7c,3,2,2,2,3,3,3
638a1f488,1,2,2,1,1,1,1
bd0a144b0,1,3,4,1,1,1,2
a009a2f0f,1,1,1,1,1,1,1
812ec1ab5,2,2,2,2,2,2,2
76b818bdb,1,2,2,2,1,1,1
2463e0981,4,4,4,4,4,4,4
863262193,3,1,1,3,3,3,2
9eca51592,2,1,1,2,2,2,2
473280639,1,2,2,1,3,1,1
f665c5189,4,4,4,2,3,4,4
b03983a09,2,2,2,4,2,2,2
0434520ef,1,2,2,1,1,1,2
cf74891fd,3,1,3,1,3,3,3
a22cc0413,3,3,3,3,3,3,3
f5fb430f1,3,3,3,3,3,3,3
edac3b595,2,1,1,2,2,2,2
6a633ab6c,2,1,1,2,3,2,2
1a5e5d34c,1,2,1,1,3,1,1
d8e2f840e,3,4,4,3,3,3,3
24bbd04ce,1,2,2,1,2,1,1
f47679843,3,2,2,2,2,3,3
4d76c16ab,2,2,2,2,2,2,2
08dfce1e7,2,4,4,2,2,2,2
142da3f69,0,3,4,0,4,0,0
11db3b853,3,2,2,2,2,3,2
267162afd,1,3,3,2,1,1,2
88487194e,3,1,1,3,1,3,1
e0d71d1af,0,1,1,0,0,0,3
f026fa4b5,3,4,4,3,3,3,3
43c661026,2,2,3,2,2,2,2
a1b34954b,4,2,2,3,1,4,4
e7b201da2,3,2,2,2,4,3,3
52c15bfee,4,4,4,4,4,4,4
e6335223e,3,1,2,2,3,3,1
d92c5c2df,3,2,2,3,3,3,3
8e3b1dcd1,2,4,4,4,3,2,4
1ef39cee1,2,3,1,2,2,2,2
f3ac0a96b,1,4,4,1,4,4,4
5c48b210e,2,2,2,2,2,2,1
96ad2141c,2,2,2,1,2,2,2
a61da96ad,2,2,2,1,3,2,2
0f38033e1,4,1,1,2,2,1,1
77035285f,4,1,4,1,4,4,4
16d4039e7,3,3,3,3,3,3,3
8b85a3893,3,1,1,2,3,3,2
5074cf806,2,4,4,2,2,2,2
49fcc3da1,4,2,2,4,3,4,4
88b60278f,3,3,3,3,3,3,3
0d784a800,4,4,4,4,4,4,4
f6b229568,4,4,4,4,4,4,4
c4277da90,1,2,2,1,1,1,2
58e8cb9e1,3,3,3,2,1,3,2
1eb9e12e8,2,4,4,2,4,2,4
7dd780fe8,4,3,1,4,4,4,4
d8de3a329,1,2,1,3,1,1,1
898ad5d4c,4,2,2,1,4,4,4
8c7b2f093,3,1,4,3,1,3,4
a978a37e7,1,2,2,1,2,1,1
f819c7b65,4,4,4,4,4,4,4
6e5f03ddf,2,4,4,4,4,4,4
6b94af372,2,1,1,2,2,2,2
d52f229d1,1,4,4,1,2,1,2
003dd2e26,2,2,2,0,2,2,2
7f40cce5f,4,4,4,4,4,4,4
b99644a34,1,2,4,2,1,1,1
6c4af5f08,1,2,2,1,1,1,1
2352b7f0e,4,4,4,4,4,4,4
bf8aa8f96,4,4,4,3,4,4,4
11e6c4d80,3,2,2,3,3,3,2
2cf9de0a6,3,4,4,4,4,3,3
dafa3b086,2,1,2,2,2,2,2
f2ac99dfe,2,2,2,2,2,2,2
e3a680ce0,1,1,1,1,1,1,1
fb442ee5e,1,2,4,1,2,1,2
0045ed62a,3,2,2,1,3,3,1
618f4931a,3,4,4,3,2,3,4
43b5d3f4d,2,1,1,2,2,2,2
2d441a71b,4,2,2,1,2,1,1
da7fe1120,1,4,4,3,4,1,4
d4b5c41ac,4,4,4,4,4,4,4
8daa38a67,2,1,1,2,1,2,2
730a09014,2,2,2,2,1,2,2
ddd632a5f,1,1,2,1,1,1,1
88a5b8318,4,2,2,1,4,4,2
3ebe9f7af,4,4,4,4,4,4,4
21bebd773,1,4,4,1,3,1,4
bc9036716,3,4,4,2,3,3,3
8d1640f3e,1,2,2,2,3,1,1
7ac41d8ae,4,4,4,2,4,4,4
08ee62d43,3,2,2,3,3,3,2
8e7c16add,2,2,2,2,2,2,2
363e8df66,4,4,4,4,4,4,4
64cf73826,4,3,0,2,4,4,4
e833d08bb,2,2,2,2,2,2,2
1377d2c0e,2,2,1,2,2,2,2
943611bd0,1,1,1,3,1,1,1
cb5ecf136,2,3,4,2,2,2,2
1e5b2baa8,3,1,1,1,3,3,2
353187b3d,4,2,4,4,2,4,4
fa1608a29,2,3,3,1,4,2,2
dd42b35eb,2,2,1,1,2,2,2
d18218a56,4,4,4,2,4,4,4
fb82bfecd,1,4,4,2,1,1,1
ed2fc6f4f,4,4,4,2,0,4,4
f3b29563b,3,2,2,1,3,3,3
01dd8880a,1,2,2,1,3,1,3
b7f781c99,3,1,1,1,1,3,3
a62fcea51,3,4,4,1,3,3,4
1b3dcf712,3,4,4,3,3,3,4
fe22cc3da,4,4,4,4,4,4,4
9ff4a6c4f,2,2,2,2,2,2,2
d0aa84916,3,4,4,3,3,3,3
f454ac205,3,1,1,3,3,3,1
cefba5d32,1,2,2,1,4,1,2
b62fc7bde,1,2,2,1,1,1,1
64f06dc3b,1,1,1,1,1,1,1
c91bfb2a1,1,2,2,1,1,1,1
774de959c,4,3,3,4,4,4,3
a479a1a6a,3,4,4,4,3,4,4
1f470d9f4,4,3,3,4,3,4,4
3c155e05c,2,4,4,2,2,2,2
6408ec0f7,1,4,4,1,4,1,4
732b578ff,1,1,1,1,1,1,1
ad937498b,2,3,2,2,2,2,2
b89c365c3,4,4,4,4,4,4,4
40276ec6a,4,2,3,2,4,4,4
8044a4f7e,4,4,4,2,4,4,4
5d822305a,3,4,3,3,4,3,4
451d17b57,4,4,4,4,4,4,4
9d137bf2e,2,2,2,1,2,2,2
b5b6b9398,4,2,2,4,4,4,2
be9c5d746,3,1,2,1,3,3,3
1b231e001,3,2,2,0,4,3,3
dfedc8f77,2,2,2,2,2,2,2
1afdc26fa,2,4,4,1,2,2,2
e37ad2cc2,0,4,4,0,0,0,0
a5a71bc27,4,4,4,2,4,4,4
fe4b30cfb,1,1,1,1,3,1,1
4199f1957,0,0,0,0,0,0,1
c81a8045f,2,2,2,1,2,2,2
9cda44cdf,2,2,2,2,2,2,2
bda06474b,4,3,4,2,3,4,4
874e2a3fd,1,1,1,1,2,1,1
c0b75d155,1,1,4,1,4,1,4
e1c5d6ba9,4,4,4,4,4,4,4
5c150efc9,2,1,2,2,1,2,2
806bcf604,3,4,4,3,1,3,3
30506e8c1,2,2,2,3,2,2,2
c0a0a48a0,1,1,2,1,3,1,2
6b6d2c65f,1,4,4,1,1,4,4
bd8f94a94,4,2,1,3,4,4,4
a516d6ea0,1,4,3,0,3,1,1
cc0d4cec3,3,4,2,3,3,3,2
ae30d5690,4,2,1,4,3,4,4
b596f518f,4,1,2,4,4,4,4
6fc17b073,2,1,1,2,2,2,2
3c29e8689,1,3,3,2,1,1,1
bd7b805ba,4,2,2,3,4,4,4
58711512b,1,2,2,1,1,1,2
8b9c38ed2,2,4,4,2,2,2,2
102ed9019,2,2,2,2,3,2,4
aaca75307,1,1,2,1,1,1,1
bd70d885d,4,4,4,4,4,4,4
a76510109,4,1,1,2,4,4,4
c38afccab,2,4,2,1,2,2,2
f5e706014,2,1,2,2,2,2,2
276ce7f3a,3,3,3,2,3,3,3
ac384792b,1,3,3,1,1,1,1
be579e6ed,4,3,3,4,4,4,4
d0bf2b3bf,1,2,2,1,1,1,1
805461ad6,1,2,2,1,1,1,1
d867c4016,1,2,2,1,4,1,1
e9a854207,1,2,2,1,1,1,4
005afe792,2,3,3,1,2,2,2
0f2879b04,1,2,2,1,2,1,1
774289137,2,2,2,2,2,2,2
42b4b0024,4,2,2,4,4,4,4
5b1528841,1,2,2,1,1,1,2
a144cca8c,1,2,2,2,2,1,2
ecafbb542,2,4,4,2,1,2,2
4033fee1a,2,3,1,2,2,2,2
838934661,2,2,2,2,2,2,2
5f1896e5d,2,2,2,4,1,2,2
ee6601d0b,4,4,4,4,4,4,4
79d56bb63,4,4,4,1,2,4,2
156da1714,2,3,1,2,2,2,2
8368a0a44,3,1,3,1,1,3,3
95bf103d8,2,2,4,2,2,2,2
45858d482,4,2,1,4,1,4,4
507db6e4f,2,4,4,1,2,2,2
924373704,3,3,3,3,3,3,3
fb217af6b,1,4,4,1,1,1,1
71eac2c5e,4,4,4,4,4,4,4
4263cc9ed,2,2,2,2,2,2,2
b516f3b82,3,2,1,2,4,3,4
2b0298091,1,2,2,1,1,1,1
0910c13a3,4,4,4,4,1,4,4
2d70f6a57,3,2,1,1,3,1,1
5d3ee6378,4,4,4,4,4,4,4
42a28c241,2,2,2,1,2,2,2
982c6aa5b,1,2,2,1,1,1,1
a86bbc71f,4,4,4,4,4,4,4
5962cfdd9,2,4,4,2,2,2,2
a7c7ede79,1,4,4,0,1,1,1
f4d945501,4,4,4,4,4,4,4
43e4cb788,2,4,1,1,2,2,2
28c4588e5,4,4,4,4,3,4,4
bdfe6125d,4,4,4,4,4,4,4
4e8ae40c0,2,2,2,2,2,2,2
f022849c2,2,2,4,2,2,2,4
a46ad5cc3,0,1,1,1,1,0,1
ddb95945a,1,4,4,1,1,1,1
453125325,4,3,2,2,1,4,2
7867f152c,1,3,3,1,1,1,1
5c92de3f6,3,3,3,1,3,3,3
41175dcb5,4,3,3,2,4,4,4
c9a4f831b,1,3,1,1,1,1,1
7aa0bcef5,4,4,4,1,4,4,4
e24b153bb,3,2,2,2,4,3,1
edf74226c,4,4,4,4,4,4,4
99b263dea,3,2,2,2,3,3,2
454607f26,2,2,2,1,1,2,2
b1e8c0afc,1,1,1,1,1,1,1
30669fef4,2,4,4,4,2,2,2
3cf06742b,3,4,4,2,2,3,3
e9d8c098c,1,2,2,1,1,1,1
059baa037,4,4,4,4,4,4,4
888c22eb5,4,2,3,1,2,4,4
9d0406864,2,2,2,2,2,2,4
d3a92c453,1,4,4,4,1,1,2
0490c8df1,4,1,1,4,4,4,1
4482a8d57,1,1,1,1,1,1,1
bbff91dd9,4,4,4,4,4,4,4
429019089,4,4,4,4,1,4,4
f0a4b28f6,2,4,4,2,2,2,2
5.69E+273,3,1,1,2,3,3,2
bc4b95345,4,4,4,4,4,4,4
5776e3791,2,3,3,1,1,2,2
8cd149470,2,1,1,2,2,2,2
5.54E+59,2,2,2,2,3,2,2
08767d88e,2,2,2,2,1,2,2
076ec7e18,1,1,1,1,1,1,1
fed799a78,4,4,4,3,4,4,4
426bb5e4c,2,2,2,3,2,2,2
f08b9d3c3,4,3,4,4,4,4,4
4999e2693,2,2,2,1,2,2,2
ca74b17a9,1,2,1,1,4,1,1
71deb8267,0,3,3,0,2,0,2
13fcf57ff,3,2,2,1,3,3,3
f80157011,2,2,2,1,2,2,1
d412201f6,1,3,2,1,1,1,1
2898238f2,1,4,4,1,1,4,4
a5ec4df1d,3,4,4,4,3,3,4
a6416e28a,2,2,2,2,2,2,2
03cdd9324,2,2,4,2,2,2,2
f6510f0c2,1,1,1,1,1,1,1
23d784a8a,1,4,4,1,1,1,1
8f639ea65,2,2,2,2,2,2,2
766c2cd92,4,2,2,4,4,4,2
2d725d001,1,2,2,1,1,1,1
6ee8964b0,4,4,4,4,4,4,4
563eaa005,3,4,4,4,3,3,3
453cf6271,1,2,2,1,3,1,1
d2ba9bbf1,2,4,4,4,2,2,2
c6f877dda,2,2,2,2,2,2,4
91e663cd2,2,4,4,1,1,2,2
33f28ad35,4,2,2,1,4,4,4
80a2e14af,3,4,4,3,3,3,2
0e736f310,4,3,3,4,4,4,4
f5768c4e2,1,4,2,1,1,1,1
2f3bed708,2,2,3,2,3,2,2
1d4940497,2,2,2,2,2,2,1
96353db69,4,2,2,4,4,4,4
2288c4fc6,2,2,2,2,2,2,2
3a8f89229,1,2,2,1,1,1,1
5678616cc,1,4,3,1,3,1,2
3f03da51e,1,2,2,1,3,1,2
a4550efe5,2,4,4,4,2,2,2
08048fee2,4,1,2,1,4,4,4
e77b5a78f,1,2,1,1,2,1,1
6e1ba1796,1,1,1,1,2,1,1
a6f768f75,2,1,2,2,2,2,4
9e172ab13,1,2,2,1,1,1,1
92d4c1513,2,4,4,2,2,2,2
e67f4856d,0,2,0,0,0,0,0
27b708edc,4,4,4,4,4,4,4
a3e73475f,4,4,4,1,3,4,4
93219ad95,4,4,4,4,3,4,4
13426c720,4,4,2,3,2,4,4
80b25cc78,1,2,2,2,3,1,1
b207cf9ea,2,1,2,1,2,2,2
8a0cfdd56,4,4,4,4,4,4,4
686b90dfc,2,4,4,1,2,2,2
b188b50cd,3,4,4,4,3,3,3
36ad4a880,1,1,1,0,1,1,1
960f1a1d8,1,3,3,1,1,1,3
22a91e143,4,2,1,4,4,4,4
31144a6be,3,3,3,2,3,3,3
699ee7fa6,3,1,3,1,3,3,3
8c28914a9,3,4,4,2,2,3,3
a3449e0d0,1,2,2,1,1,1,1
3ddfb6f66,2,4,4,2,2,2,2
1f0bb9d58,1,3,2,2,1,1,1
b1988cdd5,2,3,2,2,1,2,2
309f63a00,1,2,4,1,1,1,4
beea1e1dd,4,3,3,2,1,4,4
01dc16c21,1,4,1,1,4,1,1
aba03a4c5,1,4,4,1,4,1,2
111748c15,2,2,2,2,2,2,2
e78e9736a,2,4,4,4,2,2,2
827ac9a9f,2,4,4,2,4,2,2
fe0e76ddf,1,1,1,1,1,1,1
1dc24448c,4,4,4,4,4,4,4
8390dbef8,4,2,2,4,1,4,4
94135f81c,2,1,2,2,4,2,2
2bcab4c4e,2,2,2,2,2,2,2
b790a32cf,1,1,2,1,2,1,1
a2b34e983,3,3,3,3,3,3,2
3ac0662c8,1,1,1,1,3,1,1
4450245b0,1,4,4,1,1,1,4
9df9b11b1,2,4,4,2,2,2,2
567c1ab71,1,3,3,0,1,1,2
185ea5010,1,1,2,1,1,1,1
7b84a3913,1,2,2,4,4,1,4
951556f0a,3,2,1,1,1,3,1
d9a2f1a7e,3,1,1,2,1,1,1
14631d97b,4,4,4,2,4,4,4
d0b5fece1,3,4,4,4,3,3,3
bf2f22377,4,4,4,4,4,4,4
f7b84bc3b,4,4,4,4,4,4,4
e570d64ac,2,2,4,2,2,2,2
2185647c2,4,4,4,4,4,4,4
8111f6d4a,2,2,2,2,2,2,2
ab10e0e8c,2,1,1,0,2,1,1
ef5b463d4,4,4,4,4,2,4,4
45d1d74ca,4,4,4,4,4,4,4
60e5899e2,1,3,3,2,1,1,1
5451356cb,4,4,4,1,4,4,4
884ccfdad,3,1,2,3,2,3,1
e6dc7116d,4,4,4,4,4,4,4
949fbd095,4,4,4,4,4,4,4
d94f98004,2,4,4,4,3,4,4
9d8e820b0,1,4,4,3,3,1,3
9316ce78a,2,2,2,3,2,2,2
b40a8ff86,3,2,2,2,3,3,1
d4066ef07,1,1,0,0,1,1,3
916c891aa,3,1,4,3,4,3,3
db3c2be5c,4,4,4,4,4,4,4
bb4e0ddb3,1,0,2,1,1,1,1
6e21edd32,3,1,4,4,3,3,3
de7905c9c,4,4,4,4,4,4,4
5d9a6398d,1,3,3,1,1,1,2
6fc1c066e,4,2,2,4,2,1,1
8e453a294,1,2,2,1,2,1,3
5d622bf92,3,2,2,4,3,3,4
042dfb970,2,2,2,2,1,2,2
035ff37c6,1,1,1,1,1,1,1
e6d60a265,2,2,2,2,2,2,2
0133b2a29,2,2,2,2,2,2,2
b5cb75a44,2,2,2,2,1,2,2
36dd5c626,2,2,2,0,2,2,1
0e5d845dc,3,3,3,3,3,3,3
67d786538,4,4,4,4,4,4,4
aece30836,2,1,2,0,2,2,2
b8750b910,1,2,2,1,2,1,1
73013560f,4,2,2,1,4,4,4
fc7f99ad7,4,4,4,4,4,4,4
c1653516e,1,4,4,4,1,1,1
02e51a9e2,3,4,4,3,3,3,4
459729cda,3,2,2,0,1,3,1
d34b6f762,3,4,3,3,3,3,3
74c7373bd,4,4,4,4,4,4,4
7f1bb8d32,1,0,3,0,1,1,1
75fccfb43,4,2,2,2,2,1,1
94dc821ee,3,4,4,3,3,3,3
e32467940,1,2,1,1,1,1,1
71d36d5c4,3,3,3,3,3,3,3
